x, y, th, stamp, 
-0.5106382713335013, -8.137771330620147, 2.09920079896315, 81124000000, 
-0.5148463646786472, -8.130643594737258, 2.1093997182550024, 81158000000, 
-0.5191264400155681, -8.123559027353961, 2.1195988657651923, 81192000000, 
-0.5234969179646612, -8.116489723599189, 2.129797966734103, 81226000000, 
-0.5279389043542542, -8.109465211516035, 2.139995900789668, 81260000000, 
-0.5324708951223733, -8.102457895187591, 2.150194904221742, 81294000000, 
-0.5370741599727872, -8.095497107396007, 2.1603926619452247, 81328000000, 
-0.5417482183332664, -8.088583627259515, 2.1705907447493775, 81362000000, 
-0.5465118891617121, -8.081690260424168, 2.1807879191546626, 81396000000, 
-0.5513454616760001, -8.074845751482522, 2.190986405712072, 81430000000, 
-0.5562683767422696, -8.068023361312076, 2.2011850432249265, 81464000000, 
-0.5612606823299933, -8.061251528597898, 2.211383303596183, 81498000000, 
-0.5663218144610274, -8.054530955572085, 2.2215830168248036, 81532000000, 
-0.5714722678662073, -8.047835539110233, 2.231782083102887, 81566000000, 
-0.5766902728416659, -8.041192803169247, 2.241980474021015, 81600000000, 
-0.5819761318949919, -8.034603745926486, 2.252179144178391, 81634000000, 
-0.5873504209347981, -8.028042679786918, 2.2623772902472457, 81668000000, 
-0.5927911955540981, -8.02153666155988, 2.272575723855929, 81702000000, 
-0.5983199455744731, -8.015060606410218, 2.2827744221399864, 81736000000, 
-0.6039147268203326, -8.008641327995713, 2.292973849412066, 81770000000, 
-0.6095971570125539, -8.00225402866139, 2.303171315164136, 81804000000, 
-0.6153443947724306, -7.995924957957143, 2.3133702849012963, 81838000000, 
-0.6211561388259356, -7.989654933034824, 2.323569449592731, 81872000000, 
-0.6270546290784723, -7.983419723714015, 2.3337676610190394, 81906000000, 
-0.6330167313612217, -7.977245104887397, 2.3439660317933564, 81940000000, 
-0.6390410903292478, -7.971131392905784, 2.3541650260807896, 81974000000, 
-0.645151880329721, -7.965055668606793, 2.364363156477576, 82008000000, 
-0.6513243900575465, -7.959042570264128, 2.3745618869440284, 82042000000, 
-0.6575821179055755, -7.953069094524207, 2.3847599735379896, 82076000000, 
-0.6639008196395351, -7.94715990952451, 2.3949585874406507, 82110000000, 
